,ID,Метод сбора данных,Метка_Северен,Метка_Альянс,Телефон,Наименование компании,ИНН,Дата завершения интервью,MRF_МРФ,RF_Филиал РТК,Технология,TYPE_Макросегмент,SEGMENT_Сегмент,iNPS Лояльность провайдеру ШПД iU4,iNPS_OE,iSAT Удовлетворённость провайдером ШПД iU4,iTPSat1 Набор дополнительных услуг и опций   провайдера ШПД iU4,iTPSat2 Процесс подключения новых услуг провайдера ШПД iU5,iTPSat3 Оборудование провайдера ШПД iU6,iTPSat4 Сайт провайдера ШПД iU7,iTPSat5 Личный кабинет провайдера ШПД iU8,iTPSat6 Служба технической поддержки провайдера ШПД iU9,iTPSat7 Система выставления счетов  провайдера ШПД iU10,iTPSat8 Личный менеджер провайдера ШПД iU11,iTPSat9 Справочная служба провайдера ШПД iU12,iTPSat10 Офисы обслуживания  провайдера ШПД iU13,iTPSat11 Работа с претензиями провайдера ШПД iU14,iTPSat12 Тарифы  провайдера ШПД iU15,iTPSat13 Скорость Интернета  провайдера ШПД iU16,iTPSat14 Стабильность Интернета  провайдера ШПД iU17,iTPSat15 Реклама  провайдера ШПД iU18,iA1Sat1 Удовлетворённость Количеством доп. услуг и опций провайдера ШПД iU4,iA1Sat2 Удовлетворённость Понятностью предлагаемых услуг провайдера ШПД iU4,iA1Sat3 Удовлетворённость Стоимостью доп. услуг и опций провайдера ШПД iU4,iA1Sat4 Удовлетворённость Скидками на доп.услуги и опции провайдера ШПД iU4,iA1Sat5 Удовлетворённость Наличием пакетных предложений на доп.услуги и опции провайдера ШПД iU4,iA2Sat1 Удовлетворённость Удобством подключения провайдера ШПД iU4,iA2Sat2 Удовлетворённость Скоростью подключения провайдера ШПД iU4,iA2Sat3 Удовлетворённость Качеством подключения и настройки оборудования провайдера ШПД iU4,iA6Sat1 Удовлетворённость Простотой подачи обращения провайдера ШПД iU4,iA6Sat2 Удовлетворённость Удобством способов связи с техподдержкой провайдера ШПД iU4,iA6Sat3 Удовлетворённость Компетентностью специалистов провайдера ШПД iU4,iA6Sat4 Удовлетворённость Сроками решения вопросов провайдера ШПД iU4,iA6Sat5 Удовлетворённость Результатами работы по устранению неисправностей провайдера ШПД iU4,iA6Sat6 Удовлетворённость Информированием о статусе решения вопроса провайдера ШПД iU4,iA7Sat1 Удовлетворённость Понятностью счетов провайдера ШПД iU4,iA7Sat2 Удовлетворённость Своевременностью получения счетов провайдера ШПД iU4,iA7Sat4 Удовлетворённость Удобством получения счетов провайдера ШПД iU4,iA7Sat5 Удовлетворённость Возможностью получить отсрочку провайдера ШПД iU4,iA7Sat6 Удовлетворённость Корректностью  начислений в счетах провайдера ШПД iU4,iA10Sat1 Удовлетворённость Ррасположенияем и временем работы офиса провайдера ШПД iU4,iA10Sat2 Удовлетворённость Результативностью обращения в офис провайдера ШПД iU4,iA10Sat3 Удовлетворённость Скоростью решения вопроса или проблемы провайдера ШПД iU4,iA10Sat4 Удовлетворённость Компетентностью сотрудников офиса провайдера ШПД iU4,iA11Sat1 Удовлетворённость Простотой подачи претензий провайдера ШПД iU4,iA11Sat2 Удовлетворённость Сроками решения претензий провайдера ШПД iU4,iA11Sat3 Удовлетворённость Результатами работы по претензиям провайдера ШПД iU4,iA11Sat4 Удовлетворённость Удобством обращения к руководству провайдера при нерешённости претензии провайдера ШПД iU4,iA11Sat5 Удовлетворённость Решением вопроса с первого обращения без повторных обращений провайдера ШПД iU4,iA12Sat1 Удовлетворённость Соотношением цены и скорости провайдера ШПД iU4,iA12Sat2 Удовлетворённость Наличием выгодных для Вас тарифов провайдера ШПД iU4,iA12Sat3 Удовлетворённость Прозрачностью тарифов провайдера ШПД iU4,iA12Sat4 Удовлетворённость Наличием нескольких услуг на одном тарифе провайдера ШПД iU4,iA12Sat5 Удовлетворённость Наличием нужных услуг и сервисов в тарифах провайдера ШПД iU4,EQPT_Роутер или другое устройство для подключения к Интернет Вам предоставил провайдер?,CNCT_Установка и настройка роутера производилась специалистами провайдера?,REBT_Как часто в вашей компании приходится перезагружать роутер? ,ILT Срок жизни ШПД,IUsg1 Ваша компания обращалась к личному менеджеру для получения консультаций и справок по поводу тарифов и работы Интернета? ,"IUsg3 А для решения каких-либо проблем в работе Интернета, таких как низкая скорость, отсутствие Интернета? ",IUsg4 А по вопросам подключения дополнительных услуг? ,IUsg5 Ваша компания звонила в колл-центр для получения консультаций и справок по поводу тарифов и работы Интернета?,IUsg7 А по вопросам подключения дополнительных услуг?,IUsg8 Ваша компания звонила в колл-центр для решения технических проблем?,IUsg9 К Вам в офис приходили специалисты для устранения технических неполадок?,iARPU Сумма в месяц на ШПД,CompNum Кол-во сотрудников,CompAreac Сфера деятельности,RespTitle Должность респондента,"DM Лицо, принимавшиее решение о подключении ШПД",Age_Возраст респондента,Age_int Возраст респондента интервал,Gender Пол респондента,Оld_sample_Основная выборка,wt_Веса для расширенной выборки,wt_old_sample_Веса для основной выборки
6623,20200048532,CATI,,,74912337097,"МБОУ ""ШКОЛА N58""",6229025253,29.10.2020,Центр,01111 Рязанский филиал,Оптика,B2G,МСП,2,"я не техник,я незнаю,но интернет у детей не работает.",10.0,98.0,98.0,10.0,98.0,8.0,98.0,10.0,98.0,98.0,98.0,98.0,99.0,10.0,10.0,98.0,,,,,,,,,,,,,,,10.0,10.0,10.0,98.0,10.0,,,,,,,,,,8.0,98.0,9.0,98.0,9.0,1.0,1.0,1.0,6.0,,,,,,,2.0,3.0,3.0,12,6.0,2.0,64.0,7.0,2.0,,"1,63","1,59"
6624,20200056828,CATI,,,74827221079,"ООО ""САНДОВСКАЯ МТС""",6938002787,10.11.2020,Центр,01114 Тверской филиал,Медь,B2B,SoHo,2,"они должны нам поменять все проводные кабеля, скорость интернета увеличить",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,"0,42","0,73"
6625,20200057596,CATI,,,74827121213,"ГБУ ""ЛЕСНАЯ СББЖ""",6930000450,23.10.2020,Центр,01114 Тверской филиал,Медь,B2G,МСП,2,"скорость, потому что ее совсем нет",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,"0,42","0,73"
6626,20200058907,CATI,,,79250066931,ИП ИЗМАКОВ ИВАН ИГОРЕВИЧ,771402460010,17.11.2020,Центр,01115 Тульский филиал,Оптика,B2B,МСП,2,"качество общения с клиентами и удобство тех же самых счетов,закрытых документов.",8.0,98.0,98.0,98.0,98.0,2.0,98.0,2.0,7.0,98.0,98.0,3.0,5.0,8.0,9.0,99.0,,,,,,,,,,,,,,,6.0,2.0,2.0,10.0,99.0,,,,,98.0,98.0,98.0,98.0,98.0,6.0,7.0,98.0,9.0,9.0,,1.0,1.0,3.0,1.0,2.0,2.0,,,,2.0,2.0,1.0,98,16.0,1.0,33.0,3.0,1.0,1.0,"1,19","0,84"
6627,20200060960,CATI,,,74876358111,"МКОУ ""АСОШ ЦО П. ЦЕНТРАЛЬНЫЙ ИМЕНИ ГЕРОЯ РОССИЙСКОЙ ФЕДЕРАЦИИ В.Н. ВОЛОДЬКИНА""",7133001535,12.11.2020,Центр,01115 Тульский филиал,Оптика,B2G,МСП,2,"Скорость увеличить. У нас контент фильтр стоит, мы особо не можем показывать видео-уроки. Не можем перейти на дистанционное обучение, скорость не позволяет ни на какую платформу перейти, если больше 20-ти человек заходит, то уже виснет. Нам скорость не могут обеспечить.",5.0,98.0,98.0,8.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,5.0,2.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,99.0,99.0,98.0,99.0,1.0,1.0,2.0,6.0,,,,,,,2.0,999.0,3.0,12,98.0,3.0,53.0,5.0,2.0,1.0,"1,19","0,84"
6628,20200063853,CATI,,,78182217200,"Акционерное общество ""Пур-Наволок Отель""",2901002448,17.11.2020,Северо-Запад,01201 Архангельский филиал,Оптика,B2B,3К,2,"дело не в ростелекоме, я вообще никому ничего не рекомендую.",7.0,98.0,99.0,98.0,98.0,98.0,8.0,9.0,98.0,98.0,10.0,9.0,4.0,7.0,6.0,98.0,,,,,,98.0,98.0,98.0,8.0,8.0,8.0,8.0,9.0,98.0,9.0,9.0,9.0,0.0,10.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,5.0,4.0,7.0,4.0,9.0,,99.0,99.0,6.0,,,,,,,2.0,4.0,3.0,3,6.0,3.0,47.0,5.0,2.0,1.0,"0,97","0,9"
6629,20200066908,CATI,,,79116800417,ИП Мосеев Борис Юрьевич,290602636910,17.11.2020,Северо-Запад,01201 Архангельский филиал,Оптика,B2B,МСП,2,"цена не устраивает,очень дорого,у меня в другом магазине стоит симка,мне нужен интернет только для кассы,обычный роутер и видеонаблюдение стоит,начали поднимать цены с этого месяца,я думаю отказаться от него.",2.0,98.0,98.0,8.0,98.0,98.0,4.0,10.0,98.0,98.0,98.0,2.0,0.0,5.0,8.0,5.0,,,,,,,,,8.0,5.0,5.0,5.0,4.0,2.0,5.0,8.0,8.0,8.0,2.0,,,,,98.0,98.0,98.0,98.0,98.0,0.0,0.0,2.0,98.0,2.0,1.0,1.0,3.0,6.0,,,,,,,1.0,2.0,1.0,1,98.0,1.0,39.0,4.0,1.0,1.0,"0,97","0,9"
6630,20200069498,CATI,,,78173841975,"ООО ""НОРД""",3526011709,30.11.2020,Северо-Запад,01202 Вологодский филиал,Медь,B2B,МСП,2,улучшить свои провода,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,"0,69","0,6"
6631,20200069648,CATI,,,78173323736,"БУЗ ВО ""Сокольская ЦРБ""",3527002721,05.11.2020,Северо-Запад,01202 Вологодский филиал,Mix,B2G,3К,2,"Ценовую политику, качество предоставляемых услуг, и навязывание не нужных услуг, причем в одностороннем порядке",3.0,98.0,3.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,3.0,98.0,,,,,,5.0,5.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,9.0,5.0,0.0,0.0,9.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,6.0,7,98.0,3.0,40.0,4.0,2.0,1.0,"1,06","0,97"
6632,20200071263,CATI,,,74012211977,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОДЯНОЙ""",3904034150,26.11.2020,Северо-Запад,01203 Калининградский филиал,Медь,B2B,МСП,2,Связь чтобы была нормальная.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,"0,9","0,72"
6633,20200073453,CATI,,,74014232237,"Муниципальное бюджетное учреждение дополнительного образования ""Центр развития творчества детей и юношества г.Озерска"" Калининградской области",3921999215,07.10.2020,Северо-Запад,01203 Калининградский филиал,Оптика,B2G,МСП,2,"Качество связи - даже не смотря, что у нас Оптика - лучше не стало и уменьшить платеж - бюджетная организация не тянет",5.0,98.0,98.0,7.0,98.0,5.0,7.0,8.0,98.0,7.0,3.0,8.0,2.0,5.0,4.0,9.0,,,,,,,,,5.0,5.0,6.0,9.0,7.0,9.0,8.0,10.0,9.0,98.0,9.0,3.0,9.0,8.0,8.0,8.0,6.0,7.0,98.0,7.0,2.0,3.0,8.0,8.0,98.0,1.0,1.0,3.0,6.0,,,,1.0,2.0,1.0,1.0,2.0,2.0,12,8.0,2.0,37.0,4.0,1.0,1.0,"1,17","0,99"
6634,20200075843,CATI,,,78145645385,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД ""ЛЕСОВИЧОК""",1021180324,17.11.2020,Северо-Запад,01204 Карельский филиал,Медь,B2G,МСП,2,качество интернета скорость остальное все нормально но скорость отвратительно плохо реагируют на технические службы,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,"0,46","0,74"
6635,20200080748,CATI,,,78214447135,"ПОЖАРНАЯ ОХРАНА, ООО",1106012463,13.11.2020,Северо-Запад,01211 Коми филиал,Оптика,B2B,МСП,2,"стоимость уменьшить,техподдержку можно улучшить,мальчики,с ними плохо переговоры ведутся",6.0,8.0,5.0,7.0,7.0,7.0,3.0,8.0,3.0,3.0,3.0,98.0,3.0,8.0,8.0,5.0,7.0,8.0,3.0,3.0,7.0,7.0,7.0,7.0,2.0,3.0,5.0,2.0,5.0,2.0,9.0,9.0,7.0,5.0,9.0,2.0,7.0,3.0,5.0,,,,,,7.0,3.0,3.0,7.0,5.0,2.0,3.0,2.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3,7.0,3.0,31.0,3.0,2.0,1.0,"1,33","1,17"
6636,20200082784,CATI,,,78213699676,ЧАСТНОПРАКТИКУЮЩИЙ НОТАРИУС КАЗАКОВ СЕРГЕЙ ИВАНОВИЧ,111301173752,26.11.2020,Северо-Запад,01211 Коми филиал,Прочее,B2B,МСП,2,"Скорость должна быть получше, скорость обслуживания самого интернета, и скорость обращений.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,"0,88","0,93"
6637,20200085176,CATI,,,79119441780,"ООО ""Крепышок""",7802866439,24.11.2020,Северо-Запад,01212 Петербургский филиал,Оптика,B2B,МСП,2,"повысить скорость до заявленной,",2.0,98.0,98.0,9.0,3.0,3.0,5.0,10.0,1.0,2.0,4.0,4.0,7.0,3.0,4.0,98.0,,,,,,,,,9.0,6.0,7.0,2.0,6.0,6.0,9.0,9.0,9.0,9.0,9.0,98.0,98.0,98.0,98.0,7.0,2.0,5.0,7.0,2.0,2.0,9.0,9.0,9.0,9.0,1.0,1.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3,2.0,1.0,47.0,5.0,2.0,1.0,"1,54","0,93"
6638,20200085914,CATI,,,78124594000,"ООО """"ЭнергоМаш""",7810379291,05.11.2020,Северо-Запад,01212 Петербургский филиал,Оптика,B2B,МСП,2,"Чтобы специалисты быстро реагировали на проблемы, у нас прикреплен менеджер, но он ни за что не отвечает,невозможно до него дозвониться",3.0,5.0,98.0,5.0,98.0,98.0,3.0,3.0,99.0,98.0,3.0,3.0,5.0,5.0,5.0,3.0,98.0,98.0,98.0,98.0,98.0,,,,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,98.0,98.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,6.0,2.0,2.0,2.0,,,,2.0,2.0,1.0,4,2.0,1.0,35.0,3.0,1.0,1.0,"1,54","0,93"
6639,20200087198,CATI,,,79213173293,ГБДОУ ДЕТСКИЙ САД № 145 АДМИРАЛТЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА,7826051379,03.11.2020,Северо-Запад,01212 Петербургский филиал,Оптика,B2G,МСП,2,"качество обслуживания и общения  с организацией ,не дозвониться- целая проблема с менеджером не общаться",4.0,98.0,98.0,8.0,98.0,98.0,98.0,10.0,98.0,98.0,5.0,98.0,8.0,3.0,8.0,8.0,,,,,,,,,,,,,,,10.0,10.0,10.0,2.0,3.0,4.0,7.0,7.0,7.0,,,,,,3.0,98.0,10.0,6.0,10.0,2.0,2.0,4.0,6.0,,,,,,,2.0,2.0,2.0,12,98.0,2.0,48.0,5.0,2.0,1.0,"1,54","0,93"
6640,20200089153,CATI,,,79819507606,ИП Колесникова Алина Анатольевна,781439226207,03.11.2020,Северо-Запад,01212 Петербургский филиал,Оптика,B2B,МСП,2,"Сервис нулевой, в том числе работа со счетами и документами, всё неудобно, приходится заходить в личный кабинет, чтобы получить любой документ. Невозможно напрямую связаться с бухгалтером.",7.0,5.0,3.0,5.0,2.0,3.0,2.0,0.0,0.0,7.0,3.0,3.0,5.0,8.0,9.0,99.0,7.0,6.0,6.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,5.0,1.0,3.0,3.0,2.0,2.0,6.0,0.0,1.0,8.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2,98.0,2.0,99.0,999.0,2.0,1.0,"1,54","0,93"
6641,20200089265,CATI,,,79110889534,ИП Орджалиев Немат Мирзаяр Оглы,781802960896,09.11.2020,Северо-Запад,01212 Петербургский филиал,Оптика,B2B,МСП,2,"ужасная связь, делали 2 недели интернет и телефон, я писала, звонила, ругалась, как об стену, как в пустоту говоришь, всё ужасно, если бы я могла, я бы сразу поменяли кого-то",5.0,98.0,98.0,8.0,98.0,8.0,5.0,10.0,8.0,10.0,98.0,7.0,5.0,10.0,5.0,98.0,,,,,,,,,10.0,10.0,9.0,7.0,10.0,7.0,10.0,10.0,10.0,98.0,10.0,,,,,10.0,7.0,7.0,98.0,5.0,7.0,10.0,7.0,8.0,10.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1,6.0,3.0,47.0,5.0,2.0,1.0,"1,54","0,93"
6642,20200090476,CATI,,,78166441985,"ООО ""ДЕЗДЕЛО""",5320016129,26.11.2020,Северо-Запад,01215 Филиал в Новгородской области,Оптика,B2B,МСП,2,"в данном случае плохо работает интернет, плохо загружает. возникает  проблема звонит по номеру 800.... к нам никто не может приехать только по телефону, провисели 1,5 часа на телефоне,  попался  сотрудник выслушивали и делали что он скажет, в итоге никто не приехал, решил проблему свой программист, в 90 процентов случаев устранить проблему по телефону не возможно",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,"1,55","1,45"
6643,20200094168,CATI,1.0,,79667521774,"ООО ""ПП""",6317104120,07.10.2020,Северо-Запад,01212 Петербургский филиал,Оптика,B2B,МСП,2,"Стоимость, качество обратной связи - тяжело дозвониться",8.0,98.0,8.0,98.0,0.0,0.0,2.0,10.0,98.0,0.0,98.0,2.0,8.0,10.0,8.0,98.0,,,,,,98.0,98.0,98.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,10.0,10.0,98.0,5.0,,,,,0.0,0.0,0.0,0.0,0.0,5.0,8.0,10.0,98.0,98.0,,1.0,2.0,6.0,,,,2.0,2.0,1.0,2.0,2.0,1.0,3,12.0,2.0,33.0,3.0,1.0,1.0,"2,05","1,19"
6644,20200095955,CATI,1.0,,79500291396,"СПб ГАУК ""Театр ""Мюзик-Холл""",7813046420,24.11.2020,Северо-Запад,01212 Петербургский филиал,Оптика,B2B,МСП,2,взаимодействие  с клиентами,8.0,98.0,98.0,99.0,98.0,98.0,98.0,9.0,98.0,98.0,98.0,99.0,98.0,98.0,8.0,98.0,,,,,,,,,,,,,,,9.0,9.0,9.0,98.0,9.0,,,,,99.0,2.0,99.0,98.0,98.0,,,,,,2.0,2.0,1.0,5.0,,,,,,,2.0,999.0,5.0,98,7.0,1.0,34.0,3.0,1.0,1.0,"2,05","1,19"
6645,20200102121,CATI,,,73499422088,Администрация муниципального образования Шурышкарский район,8907000920,20.11.2020,Урал,01508 Ямало-Ненецкий филиал,Оптика,B2G,3К,2,Тариф уменьшить.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,"0,54","0,85"
6646,20200107739,CATI,,,73514445270,"Муниципальное дошкольное образовательное учреждение ""Детский сад комбинированного вида № 1 с. Долгодеревенского""",7438013380,19.10.2020,Урал,01505 Челябинский филиал,Оптика,B2G,МСП,2,Цены сбавить,5.0,8.0,8.0,10.0,5.0,3.0,8.0,1.0,10.0,10.0,10.0,10.0,2.0,10.0,8.0,10.0,98.0,5.0,98.0,98.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,3.0,2.0,2.0,10.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,12,98.0,1.0,37.0,4.0,2.0,1.0,"1,11","1,09"
6647,20200107787,CATI,,,79519866800,"Муниципальное бюджетное учреждение ""Централизованная сеть культурно-досуговых учреждений Тазовского района""",8910002540,01.10.2020,Урал,01508 Ямало-Ненецкий филиал,Mix,B2G,3К,2,"скорость интернета плохая  и сумма большая, дорогой  интернет",2.0,98.0,98.0,5.0,7.0,7.0,5.0,5.0,7.0,5.0,7.0,5.0,2.0,2.0,3.0,3.0,,,,,,,,,5.0,5.0,7.0,5.0,5.0,5.0,7.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,98.0,5.0,7.0,5.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,98,98.0,1.0,45.0,4.0,1.0,1.0,"0,48","1,31"
6648,20200117033,CATI,,,73455341857,"АНО ""ИИЦ ""Наша жизнь""",7218004969,20.10.2020,Урал,01501 Филиал в Тюменской области,Mix,B2G,МСП,2,Качество пропускной способности и стабильность линии.,2.0,98.0,1.0,5.0,2.0,98.0,7.0,5.0,98.0,7.0,98.0,3.0,3.0,4.0,2.0,98.0,,,,,,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,6.0,4.0,7.0,7.0,98.0,3.0,,,,,5.0,5.0,4.0,98.0,5.0,3.0,3.0,99.0,98.0,98.0,1.0,3.0,2.0,6.0,,,,99.0,1.0,1.0,1.0,3.0,2.0,16,7.0,1.0,40.0,4.0,1.0,1.0,"0,59","0,39"
6649,20200117813,CATI,,,79229278888,ИП Хачатрян Гамлет Акопович,890401237905,02.12.2020,Урал,01508 Ямало-Ненецкий филиал,Mix,B2B,МСП,2,"немного отношение поменять к  клиентам и к своей работе , нет у них интернета отходишь куда нибудь за стеной интернета нет , вообще плохой интерне очень плохой удручающее состояние",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,"0,48","1,31"
6650,20200118578,CATI,,,79024761864,ИП ИСУПОВ АЛЕКСАНДР СЕРГЕЕВИЧ,591901171220,26.10.2020,Урал,01502 Пермский филиал,Медь,B2B,МСП,2,"не хорошо работает интернет,улучшить интернет",4.0,98.0,98.0,10.0,98.0,10.0,5.0,10.0,98.0,2.0,4.0,7.0,4.0,3.0,4.0,5.0,,,,,,,,,0.0,4.0,5.0,4.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,7.0,7.0,5.0,5.0,7.0,7.0,7.0,3.0,5.0,5.0,3.0,7.0,1.0,1.0,3.0,6.0,,,,1.0,2.0,1.0,2.0,1.0,1.0,3,98.0,2.0,56.0,6.0,2.0,1.0,"0,95","0,72"
6651,20200119152,CATI,,,79634790287,ИП Куприянова Любовь Евгеньевна,744500539674,24.11.2020,Урал,01505 Челябинский филиал,Оптика,B2B,МСП,2,"Качество связи, связь очень медленная стала. Пропадает интернет, связь очень слабая, не хватает.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,"1,11","1,09"
6652,20200119882,CATI,,,79821641494,ИП Прозорова Яна Равильевна,891002020540,27.11.2020,Урал,01508 Ямало-Ненецкий филиал,Оптика,B2B,МСП,2,"повысить скорость, понизить тарифы",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,"0,54","0,85"
6653,20200119943,CATI,,,79043821321,"ООО ""Архитектурное бюро В.Кагановича""",6660135125,15.09.2020,Урал,01504 Екатеринбургский филиал,Оптика,B2B,МСП,2,на работе особых проблем нет но я еще дома пользуюсь этим интернетом  там проблем много,7.0,98.0,98.0,9.0,98.0,7.0,2.0,9.0,98.0,2.0,98.0,0.0,6.0,7.0,8.0,99.0,,,,,,,,,0.0,0.0,0.0,99.0,0.0,0.0,8.0,10.0,8.0,99.0,8.0,,,,,2.0,5.0,5.0,2.0,2.0,8.0,98.0,5.0,5.0,98.0,2.0,2.0,2.0,6.0,,,,2.0,2.0,2.0,2.0,2.0,1.0,98,98.0,1.0,68.0,7.0,1.0,1.0,"1,49","1,23"
6654,20200123222,CATI,,,79224536731,"ООО ""Ваш Стоматолог""",8913005998,20.11.2020,Урал,01508 Ямало-Ненецкий филиал,Оптика,B2B,МСП,2,"Качество интернета, единственный в регионе провайдер, монополист, раздает интернет по всему региону, не хватает скорости, загрузка файлов медленная.",3.0,98.0,8.0,98.0,0.0,0.0,10.0,0.0,10.0,9.0,8.0,8.0,1.0,3.0,2.0,98.0,,,,,,7.0,10.0,10.0,8.0,8.0,10.0,10.0,5.0,7.0,0.0,0.0,0.0,98.0,0.0,7.0,10.0,8.0,10.0,10.0,10.0,9.0,9.0,10.0,1.0,0.0,10.0,10.0,5.0,,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7,1.0,1.0,46.0,5.0,2.0,1.0,"0,54","0,85"
6655,20200125306,CATI,,,73499421646,"МУП ""Фармация""",8907000046,20.11.2020,Урал,01508 Ямало-Ненецкий филиал,Mix,B2B,МСП,2,"чтобы была связь хорошая, все программы выбивает, интернет исчезает",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,"0,48","1,31"
6656,20200125682,CATI,,,73453532706,"КОСПК ""АГРОКРЕДИТ""",7207012326,21.10.2020,Урал,01501 Филиал в Тюменской области,Медь,B2B,МСП,2,"Скорость. У нас очень маленькая скорость. За те деньги которые мы платим, хотелось бы лучше.",2.0,98.0,98.0,8.0,98.0,98.0,98.0,10.0,98.0,98.0,9.0,9.0,1.0,3.0,8.0,98.0,,,,,,,,,,,,,,,98.0,9.0,5.0,98.0,9.0,98.0,98.0,98.0,98.0,9.0,8.0,9.0,98.0,9.0,2.0,0.0,6.0,99.0,98.0,1.0,1.0,2.0,6.0,,,,,,,2.0,2.0,1.0,15,98.0,1.0,48.0,5.0,2.0,1.0,"0,71","0,69"
6657,20200127393,CATI,,,73426131065,ЧП МУРАДЯН БАГДАСАР АЛЕКСАНДРОВИЧ,595738050038,27.10.2020,Урал,01502 Пермский филиал,Медь,B2B,МСП,2,"скорость повыше и везде что  был доступ, бывает не всегда ловит интернет",2.0,98.0,98.0,5.0,98.0,4.0,98.0,98.0,8.0,98.0,98.0,98.0,2.0,2.0,2.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,98.0,98.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,,,,2.0,2.0,1.0,1,98.0,2.0,40.0,4.0,2.0,1.0,"0,95","0,72"
